ID,ISLEAF,ISSHORTTERM,PARENT_ID,CAT1,CAT2,DESCRIPTION
S10708-10726-2,1,1,0,10708,10726,Patient re-marked after applying initial shifts
S10708-10726-3,1,1,0,10708,10726,Corrected initial shifts applied or recorded
S10708-10726-4,1,1,0,10708,10726,Daily/weekly images acquired
S10708-10726-5,1,1,0,10708,10726,Daily/weekly images approved
S10708-10726-6,1,1,0,10708,10726,Changed port image Tx MUs in R&V
S10708-10726-7,1,1,0,10708,10726,Changed port image open exposure MUs in R&V
S10708-10726-8,1,1,0,10708,10726,Changed port image dose coefficients in R&V
S10708-10726-9,1,1,0,10708,10726,Adjusted image contrast/brightness
S10746-10747-1,1,1,0,10746,10747,Setup correct patient
S10746-10747-2,1,1,0,10746,10747,Field setup photos taken
S10746-10747-3,1,1,0,10746,10747,Immobilization device(s) utilized
S10746-10747-4,1,1,0,10746,10747,Field re-aligned to within 2mm
S10746-10747-5,1,1,0,10746,10747,Initial Tx field SSDs corrected
S10746-10747-6,1,1,0,10746,10747,Initial Tx field SSDs recorded
S10746-10747-7,1,1,0,10746,10747,Correct fields used in R&V
S10746-10747-8,1,1,0,10746,10747,Unused plan/Tx fields hidden in R&V
S10746-10747-9,1,1,0,10746,10747,Custom Attribute
S10746-10758-1,1,1,0,10746,10758,Tx with required blocks
S10746-10758-10,1,1,0,10746,10758,Tx with required bolus
S10746-10758-11,1,1,0,10746,10758,Tx with correct bolus
S10746-10758-12,1,1,0,10746,10758,Tx with required wedge
S10746-10758-2,1,1,0,10746,10758,Tx with correct wedge or wedge orientation
S10746-10758-3,1,1,0,10746,10758,Tx with required Pb cutout
S10746-10758-4,1,1,0,10746,10758,Tx with correct Pb cutout or Pb cutout orientation
S10746-10758-5,1,1,0,10746,10758,Tx with required compensator
S10746-10758-6,1,1,0,10746,10758,Tx with correct compensator or compensator orientation
S10746-10758-7,1,1,0,10746,10758,Custom Attribute
S10746-10758-8,1,1,0,10746,10758,Correct blocks used to treat patient
S10746-10758-9,1,1,0,10746,10758,Tx with blocks in correct orientation
S10774-10775-1,1,1,0,10774,10775,Input of missing or correct information/data
S10774-10775-2,1,1,0,10774,10775,Custom Attribute
S10774-10790-1,1,1,0,10774,10790,Input of missing or correct information/data
S10774-10790-2,1,1,0,10774,10790,Custom Attribute
S10774-10810-1,1,1,0,10774,10810,Input of missing or correct information/data
S10774-10810-2,1,1,0,10774,10810,Custom Attribute
S10774-10855-1,1,1,0,10774,10855,Input of missing or correct information/data
S10774-10855-2,1,1,0,10774,10855,Custom Attribute
S10774-10864-1,1,1,0,10774,10864,Input of missing or correct information/data
S10774-10864-2,1,1,0,10774,10864,Custom Attribute
S10774-10874-1,1,1,0,10774,10874,Input of missing or correct information/data
S10774-10874-2,1,1,0,10774,10874,Custom Attribute
S10774-10884-1,1,1,0,10774,10884,Input of missing or correct information/data
S10774-10884-2,1,1,0,10774,10884,Custom Attribute
S10774-10896-1,1,1,0,10774,10896,Input of missing or correct information/data
S10774-10896-2,1,1,0,10774,10896,Custom Attribute
S10774-10907-1,1,1,0,10774,10907,Input of missing or correct information/data
S10774-10907-2,1,1,0,10774,10907,Custom Attribute
S10919-10920-1,1,1,0,10919,10920,Input of missing or correct information/data
S10919-10920-2,1,1,0,10919,10920,Assigning appointment to correct patient
S10919-10920-3,1,1,0,10919,10920,Resolving conflict of appointment dates
S10919-10920-4,1,1,0,10919,10920,Rescheduling of missed or wrong patient appointment
S10919-10920-5,1,1,0,10919,10920,Custom Attribute
S10940-10941-1,1,1,0,10940,10941,Input of missing or correct information/data
S10940-10941-2,1,1,0,10940,10941,Charging of correct CPT code
S10940-10941-3,1,1,0,10940,10941,Charging of correct CPT code modifier
S10940-10941-4,1,1,0,10940,10941,Charging correct number of charges
S10940-10941-5,1,1,0,10940,10941,Charging of correct diagnosis (ICD) code(s)
S10940-10941-6,1,1,0,10940,10941,Charging of correct internal department/facility
S10940-10941-7,1,1,0,10940,10941,Posting of professional component
S10940-10941-8,1,1,0,10940,10941,Posting of technical component
S10940-10941-9,1,1,0,10940,10941,Custom Attribute
S10940-11924-1,1,1,0,10940,11924,Complete final chart audit
S10940-11924-2,1,1,0,10940,11924,Custom Attribute
S10965-10966-1,1,1,0,10965,10966,"Input/recording of missing, incomplete, or correct info./data"
S10965-10966-10,1,1,0,10965,10966,Re-simulation of fields
S10965-10966-11,1,1,0,10965,10966,Custom Attribute
S10965-10966-2,1,1,0,10965,10966,Repositioning of patient isocenter to midline
S10965-10966-3,1,1,0,10965,10966,Re-centering/positioning of patient anatomy
S10965-10966-4,1,1,0,10965,10966,Re-measurement of patient separation
S10965-10966-5,1,1,0,10965,10966,Re-contouring of patient anatomy
S10965-10966-6,1,1,0,10965,10966,R&V: Capture of setup instructions
S10965-10966-7,1,1,0,10965,10966,R&V: Capture of setup fields
S10965-10966-8,1,1,0,10965,10966,R&V: Capture of treatment fields
S10965-10966-9,1,1,0,10965,10966,Correction of documentation
S10965-10993-1,1,1,0,10965,10993,Input/recording of missing or correct information/data
S10965-10993-2,1,1,0,10965,10993,Photograph patient face for IDRe-photograph setup fields
S10965-10993-3,1,1,0,10965,10993,Label setup field photos
S10965-10993-4,1,1,0,10965,10993,Scan setup field photos
S10965-10993-5,1,1,0,10965,10993,Download setup field photos
S10965-10993-6,1,1,0,10965,10993,Label setup field diagrams
S10965-10993-7,1,1,0,10965,10993,Scan setup field diagrams
S10965-10993-8,1,1,0,10965,10993,Download setup field diagrams
S10965-10993-9,1,1,0,10965,10993,Custom Attribute
S10965-11010-1,1,1,0,10965,11010,Input/recording of missing or correct information/data
S10965-11010-2,1,1,0,10965,11010,Re-filming with improved technique
S10965-11010-3,1,1,0,10965,11010,Re-filming with re-centering/positioning of patient anatomy
S10965-11010-4,1,1,0,10965,11010,Re-filming with adjusted aperature size
S10965-11010-5,1,1,0,10965,11010,MD approval of scanned DRRs
S10965-11010-6,1,1,0,10965,11010,MD approval of films
S10965-11010-7,1,1,0,10965,11010,Initial films taken
S10965-11010-8,1,1,0,10965,11010,Custom Attribute
S11028-11029-1,1,1,0,11028,11029,Input of missing or correct information/data
S11028-11029-2,1,1,0,11028,11029,Re-centering/positioning of patient anatomy
S11028-11029-3,1,1,0,11028,11029,Custom Attribute
S11028-11055-1,1,1,0,11028,11055,Increase in slice width
S11028-11055-2,1,1,0,11028,11055,Re-scanning with improved technique
S11028-11055-3,1,1,0,11028,11055,Re-scanning with injection of patient contrast
S11028-11055-4,1,1,0,11028,11055,Re-scanning of patient anatomical region
S11028-11055-5,1,1,0,11028,11055,Custom Attribute
S11028-11065-1,1,1,0,11028,11065,Re-alignment of lasers at isocenter
S11028-11065-2,1,1,0,11028,11065,"Re-calibration of CT and laser ""0"""
S11028-11065-3,1,1,0,11028,11065,Custom Attribute
S11028-11847-1,1,1,0,11028,11847,Input of missing or correct information/data
S11028-11847-2,1,1,0,11028,11847,ID photo taken
S11028-11847-3,1,1,0,11028,11847,Field setup photos taken
S11028-11847-4,1,1,0,11028,11847,Custom Attribute
S11076-11077-1,1,1,0,11076,11077,Input of missing or correct information/data
S11076-11077-10,1,1,0,11076,11077,DRRs corrected
S11076-11077-11,1,1,0,11076,11077,Shifts corrected
S11076-11077-12,1,1,0,11076,11077,Custom Attribute
S11076-11077-2,1,1,0,11076,11077,Resetting of patient registration/orientation
S11076-11077-3,1,1,0,11076,11077,Resetting of image (user) origin
S11076-11077-4,1,1,0,11076,11077,Re-labeling of patient structures
S11076-11077-5,1,1,0,11076,11077,Generation of DVH
S11076-11077-6,1,1,0,11076,11077,Fused PET/MRI/CT correctly
S11076-11077-7,1,1,0,11076,11077,Use of correct software algorithm and/or factors
S11076-11077-8,1,1,0,11076,11077,Adjustment of jaws/MLC
S11076-11077-9,1,1,0,11076,11077,MD approval of plan/Tx
S11096-11097-1,1,1,0,11096,11097,Input of missing or correct information/data
S11096-11097-2,1,1,0,11096,11097,Use of correct equation and/or factors
S11096-11097-3,1,1,0,11096,11097,Correction of math error
S11096-11097-4,1,1,0,11096,11097,Re-calculation of MUs or dose
S11096-11097-5,1,1,0,11096,11097,MD approval of dose calculation
S11096-11097-6,1,1,0,11096,11097,Attribute
S11096-11119-1,1,1,0,11096,11119,Input of missing or correct information/data
S11096-11119-2,1,1,0,11096,11119,Use of correct software program and/or factors
S11096-11119-3,1,1,0,11096,11119,Correction of math error
S11096-11119-4,1,1,0,11096,11119,Re-calculation of MUs or dose
S11096-11119-5,1,1,0,11096,11119,MD approval of dose calculation
S11096-11119-6,1,1,0,11096,11119,Custom Attribute
S11156-11157-1,1,1,0,11156,11157,Input of missing or correct information/data on form
S11156-11157-2,1,1,0,11156,11157,Use of correct equation and/or factors
S11156-11157-3,1,1,0,11156,11157,Correction of math error
S11156-11157-4,1,1,0,11156,11157,Re-measurement of cutout factor
S11156-11157-5,1,1,0,11156,11157,Re-calculation of MUs
S11156-11157-6,1,1,0,11156,11157,MD approval of dose calculation
S11156-11157-7,1,1,0,11156,11157,Custom Attribute
S11172-11173-1,1,1,0,11172,11173,Input of missing or correct information/data
S11172-11173-2,1,1,0,11172,11173,RO contacted and informed of scheduled Tx
S11172-11173-3,1,1,0,11172,11173,Custom Attribute
S11172-11194-1,1,1,0,11172,11194,Input of missing or correct information/data
S11172-11194-2,1,1,0,11172,11194,Custom Attribute
S11172-11210-1,1,1,0,11172,11210,Input of missing or correct information/data
S11172-11210-2,1,1,0,11172,11210,Custom Attribute
S11172-11226-1,1,1,0,11172,11226,Input of missing or correct information/data
S11172-11226-2,1,1,0,11172,11226,Custom Attribute
S11172-11246-1,1,1,0,11172,11246,Input of missing or correct information/data
S11172-11246-2,1,1,0,11172,11246,Input of electronic approval
S11172-11246-3,1,1,0,11172,11246,Custom Attribute
S11172-11266-1,1,1,0,11172,11266,Input of missing or correct information/data
S11172-11266-2,1,1,0,11172,11266,Custom Attribute
S11172-11279-1,1,1,0,11172,11279,Input of missing or correct information/data
S11172-11279-2,1,1,0,11172,11279,Custom Attribute
S11172-11318-1,1,1,0,11172,11318,Input of missing or correct information/data
S11172-11318-2,1,1,0,11172,11318,Defining/input of critical dose action points
S11172-11318-3,1,1,0,11172,11318,Calculation/input of correct dose coefficient(s)
S11172-11318-4,1,1,0,11172,11318,Custom Attribute
S11172-11329-1,1,1,0,11172,11329,Input of missing or correct information/data
S11172-11329-2,1,1,0,11172,11329,Custom Attribute
S11172-12647-1,1,1,0,11172,12647,Input of missing or correct information/data
S11172-12647-2,1,1,0,11172,12647,Tx calendar entries saved/approved
S11172-12647-3,1,1,0,11172,12647,Custom Attribute
S11172-12661-1,1,1,0,11172,12661,Input of missing or correct information/data
S11172-12661-2,1,1,0,11172,12661,Tx calendar entries saved/approved
S11172-12661-3,1,1,0,11172,12661,Custom Attribute
S11172-12709-1,1,1,0,11172,12709,Input of missing or correct information/data
S11172-12709-2,1,1,0,11172,12709,Calculation/input of correct dose coefficient(s)
S11172-12709-3,1,1,0,11172,12709,Defining/input of critical dose action points or limits
S11172-12709-4,1,1,0,11172,12709,Custom Attribute
S11172-12718-1,1,1,0,11172,12718,Input of missing or correct information/data
S11172-12718-10,1,1,0,11172,12718,Correct wrong/missing dose(s) recorded in R&V
S11172-12718-11,1,1,0,11172,12718,Login 2nd treating therapist
S11172-12718-12,1,1,0,11172,12718,Custom Attribute
S11172-12718-2,1,1,0,11172,12718,Stop unapproved over-rides
S11172-12718-3,1,1,0,11172,12718,Acknowledge dose action points
S11172-12718-4,1,1,0,11172,12718,Acknowledge pre-Tx warnings
S11172-12718-5,1,1,0,11172,12718,Acknowledge dose & fraction warnings
S11172-12718-6,1,1,0,11172,12718,Acknowledge Tx machine mismatch warning
S11172-12718-7,1,1,0,11172,12718,Acknowledge post-Tx messages
S11172-12718-8,1,1,0,11172,12718,Hide unused Tx fields in R&V
S11172-12718-9,1,1,0,11172,12718,Approve initial Tx fields
S11351-11352-1,1,1,0,11351,11352,Input of missing or correct information/data
S11351-11352-2,1,1,0,11351,11352,Custom Attribute
S11351-11376-1,1,1,0,11351,11376,Input of missing or correct information/data
S11351-11376-2,1,1,0,11351,11376,Custom Attribute
S11351-11392-1,1,1,0,11351,11392,Input of missing or correct information/data
S11351-11392-2,1,1,0,11351,11392,MD signed/dated prescription
S11351-11392-3,1,1,0,11351,11392,Custom Attribute
S11351-11413-1,1,1,0,11351,11413,Input of missing or correct information/data
S11351-11413-2,1,1,0,11351,11413,Photograph taken of treatment site/fields
S11351-11413-3,1,1,0,11351,11413,Custom Attribute
S11351-11422-1,1,1,0,11351,11422,Input of missing or correct information/data
S11351-11422-2,1,1,0,11351,11422,Re-drawing of diagram showing beam modifier(s)
S11351-11422-3,1,1,0,11351,11422,Custom Attribute
S11351-11451-1,1,1,0,11351,11451,Input of missing or correct information/data
S11351-11451-2,1,1,0,11351,11451,Re-scheduling of correct Tx date
S11351-11451-3,1,1,0,11351,11451,Recording of unapproved R&V over-rides
S11351-11451-4,1,1,0,11351,11451,Custom Attribute
S11466-11468-1,1,1,0,11466,11468,Input of missing or correct information/data
S11466-11468-10,1,1,0,11466,11468,Complete or correct initial consultation note
S11466-11468-11,1,1,0,11466,11468,Complete or correct IMRT panning note
S11466-11468-12,1,1,0,11466,11468,Securing of signed pregnancy questionnaire
S11466-11468-13,1,1,0,11466,11468,Securing of pregnancy test results
S11466-11468-14,1,1,0,11466,11468,Securing of pathology report
S11466-11468-15,1,1,0,11466,11468,Custom Attribute
S11466-11468-2,1,1,0,11466,11468,Securing of outside progress notes
S11466-11468-3,1,1,0,11466,11468,Securing of outside diagnostic imaging report(s)
S11466-11468-4,1,1,0,11466,11468,Signing/dating of patient consent form
S11466-11468-5,1,1,0,11466,11468,Issue Patient Self Determination Act (PSDA) info
S11466-11468-6,1,1,0,11466,11468,Record date on PDSA form
S11466-11468-7,1,1,0,11466,11468,Present financial estimate form
S11466-11468-8,1,1,0,11466,11468,Complete authorization to release records
S11466-11468-9,1,1,0,11466,11468,Signing of HIPAA consent form
S11466-11885-1,1,1,0,11466,11885,Input of missing or correct information/data
S11466-11885-2,1,1,0,11466,11885,Complete or correct CT sim note
S11466-11885-3,1,1,0,11466,11885,Complete or correct clinical Tx planning sim note
S11466-11885-4,1,1,0,11466,11885,Complete or correct special physics consult request
S11466-11885-5,1,1,0,11466,11885,Custom Attribute
S11488-11489-1,1,1,0,11488,11489,Redundant ID performed
S11488-11489-2,1,1,0,11488,11489,Correct patient pulled up in R&V
S11488-11489-3,1,1,0,11488,11489,Photograph taken of patient?s face
S11488-11489-4,1,1,0,11488,11489,Custom Attribute
S11501-11502-1,1,1,0,11501,11502,Input/recording of missing or correct information/data
S11501-11502-2,1,1,0,11501,11502,Re-filming with improved contrast
S11501-11502-3,1,1,0,11501,11502,Re-filming with re-centering/positioning of patient anatomy
S11501-11502-4,1,1,0,11501,11502,Re-filming with adjusted field size
S11501-11502-5,1,1,0,11501,11502,MD approval of scanned DRRs
S11501-11502-6,1,1,0,11501,11502,MD approval of films
S11501-11502-7,1,1,0,11501,11502,Initial films taken
S11501-11502-8,1,1,0,11501,11502,Weekly films taken
S11501-11502-9,1,1,0,11501,11502,Custom Attribute
S11501-11520-1,1,1,0,11501,11520,Input of missing or correct information/data
S11501-11520-10,1,1,0,11501,11520,Patient re-marked after applying initial shifts
S11501-11520-11,1,1,0,11501,11520,Wrong initial shifts corrected and re-applied
S11501-11520-12,1,1,0,11501,11520,Initial shifts recorded
S11501-11520-13,1,1,0,11501,11520,Daily/weekly images acquired
S11501-11520-14,1,1,0,11501,11520,Daily/weekly images approved
S11501-11520-15,1,1,0,11501,11520,Changed port image Tx MUs in R&V
S11501-11520-16,1,1,0,11501,11520,Changed port image open exposure MUs in R&V
S11501-11520-17,1,1,0,11501,11520,Changed port image dose coefficients in R&V
S11501-11520-18,1,1,0,11501,11520,Adjusted image contrast/brightness
S11501-11520-19,1,1,0,11501,11520,Calibrated image ruler
S11501-11520-2,1,1,0,11501,11520,Initial images acquired
S11501-11520-20,1,1,0,11501,11520,Custom Attribute
S11501-11520-3,1,1,0,11501,11520,Initial images approved
S11501-11520-4,1,1,0,11501,11520,Images re-assigned to correct location/field
